timestamp, x, y, width, 
32.080000, 1348, 389, 829, 
32.120000, 490, 182, 829, 
32.160000, 690, 221, 829, 
32.200000, 649, 209, 829, 
32.240000, 1306, 343, 829, 
32.280000, 483, 168, 829, 
32.320000, 1238, 323, 829, 
32.360000, 697, 207, 829, 
32.400000, 577, 180, 829, 
32.440000, 1458, 361, 829, 
32.480000, 1254, 316, 829, 
32.520000, 493, 154, 829, 
32.560000, 1512, 364, 829, 
32.600000, 1355, 330, 829, 
32.640000, 775, 206, 829, 
32.680000, 1179, 289, 829, 
32.720000, 909, 229, 829, 
32.760000, 884, 223, 829, 
32.800000, 1137, 273, 829, 
32.840000, 757, 192, 829, 
32.880000, 1075, 257, 829, 
32.920000, 533, 144, 829, 
32.960000, 477, 132, 829, 
33.000000, 819, 203, 829, 
33.040000, 541, 145, 829, 
33.080000, 1144, 271, 829, 
33.120000, 517, 140, 829, 
33.160000, 1400, 324, 829, 
33.200000, 1056, 252, 829, 
33.240000, 628, 163, 829, 
33.280000, 1155, 273, 829, 
33.320000, 997, 239, 829, 
33.360000, 747, 187, 829, 
33.400000, 1474, 339, 829, 
33.440000, 1272, 297, 829, 
33.480000, 528, 142, 829, 
33.520000, 432, 122, 829, 
33.560000, 981, 236, 829, 
33.600000, 847, 208, 829, 
33.640000, 631, 163, 829, 
33.680000, 909, 221, 829, 
33.720000, 572, 151, 829, 
33.760000, 743, 186, 829, 
33.800000, 887, 217, 829, 
33.840000, 394, 114, 829, 
33.880000, 1136, 268, 829, 
33.920000, 501, 156, 829, 
33.960000, 888, 236, 829, 
34.000000, 452, 146, 829, 
34.040000, 1254, 313, 829, 
34.080000, 1375, 345, 985, 
34.120000, 1268, 317, 972, 
34.160000, 1528, 371, 972, 
34.200000, 1479, 361, 972, 
34.240000, 552, 168, 972, 
34.280000, 534, 164, 972, 
34.320000, 1095, 274, 956, 
34.360000, 692, 190, 956, 
34.400000, 1556, 370, 956, 
34.440000, 614, 174, 956, 
34.480000, 934, 241, 956, 
34.520000, 1184, 287, 941, 
34.560000, 1123, 266, 829, 
34.600000, 1194, 281, 829, 
34.640000, 1009, 242, 829, 
34.680000, 856, 210, 829, 
34.720000, 1345, 310, 829, 
34.760000, 1063, 251, 829, 
34.800000, 1459, 334, 829, 
34.840000, 653, 166, 829, 
34.880000, 1307, 302, 829, 
34.920000, 833, 202, 829, 
34.960000, 841, 204, 829, 
35.000000, 514, 136, 829, 
35.040000, 1332, 306, 829, 
35.080000, 848, 205, 829, 
35.120000, 1264, 292, 829, 
35.160000, 1480, 337, 829, 
35.200000, 1490, 343, 925, 
35.240000, 1469, 339, 925, 
35.280000, 1335, 311, 925, 
35.320000, 1243, 292, 927, 
35.360000, 1106, 263, 927, 
35.400000, 1231, 289, 927, 
35.440000, 1090, 260, 927, 
35.480000, 1178, 278, 927, 
35.520000, 1287, 302, 928, 
35.560000, 437, 120, 829, 
35.600000, 1274, 294, 829, 
35.640000, 1094, 256, 829, 
35.680000, 564, 146, 829, 
35.720000, 567, 147, 829, 
35.760000, 627, 160, 829, 
35.800000, 1297, 299, 829, 
35.840000, 1374, 315, 829, 
35.880000, 1249, 289, 829, 
35.920000, 613, 157, 829, 
35.960000, 1170, 273, 829, 
36.000000, 762, 188, 829, 
36.040000, 523, 138, 829, 
36.080000, 1425, 326, 829, 
36.120000, 519, 137, 829, 
36.160000, 954, 228, 829, 
36.200000, 713, 177, 829, 
36.240000, 746, 189, 933, 
36.280000, 847, 211, 933, 
36.320000, 1273, 299, 934, 
36.360000, 1490, 340, 829, 
36.400000, 655, 166, 829, 
36.440000, 983, 234, 829, 
36.480000, 1296, 299, 829, 
36.520000, 1478, 337, 829, 
36.560000, 563, 147, 829, 
36.600000, 739, 183, 829, 
36.640000, 988, 248, 829, 
36.680000, 1084, 272, 829, 
36.720000, 1394, 325, 829, 
36.760000, 656, 176, 829, 
36.800000, 1164, 285, 829, 
36.840000, 1113, 279, 829, 
36.880000, 1347, 331, 829, 
36.920000, 1316, 333, 829, 
36.960000, 1270, 327, 829, 
37.000000, 412, 152, 829, 
37.040000, 1060, 291, 829, 
37.080000, 1091, 298, 829, 
37.120000, 1251, 337, 829, 
37.160000, 1264, 341, 829, 
37.200000, 699, 226, 829, 
37.240000, 460, 179, 829, 
37.280000, 1385, 375, 829, 
37.320000, 564, 207, 829, 
37.360000, 572, 210, 829, 
37.400000, 780, 256, 829, 
37.440000, 876, 277, 829, 
37.480000, 802, 264, 829, 
37.520000, 1105, 332, 829, 
37.560000, 475, 202, 829, 
37.600000, 735, 258, 829, 
37.640000, 1361, 390, 829, 
37.680000, 1059, 330, 829, 
37.720000, 474, 213, 829, 
37.760000, 1282, 383, 829, 
37.800000, 1215, 371, 829, 
37.840000, 807, 289, 829, 
37.880000, 768, 284, 829, 
37.920000, 790, 292, 829, 
37.960000, 647, 265, 829, 
38.000000, 1024, 343, 829, 
38.040000, 412, 218, 829, 
38.080000, 1372, 418, 829, 
38.120000, 827, 305, 829, 
38.160000, 1345, 415, 829, 
38.200000, 1107, 365, 829, 
38.240000, 860, 315, 829, 
38.280000, 873, 319, 829, 
38.320000, 660, 277, 829, 
38.360000, 582, 261, 829, 
38.400000, 607, 268, 829, 
38.440000, 988, 348, 829, 
38.480000, 670, 282, 829, 
38.520000, 471, 242, 829, 
38.560000, 1187, 391, 829, 
38.600000, 877, 328, 829, 
38.640000, 883, 330, 829, 
38.680000, 545, 260, 829, 
38.720000, 1309, 422, 829, 
38.760000, 473, 250, 829, 
38.800000, 657, 288, 829, 
38.840000, 532, 262, 829, 
38.880000, 323, 219, 829, 
38.920000, 1353, 436, 829, 
38.960000, 648, 290, 829, 
39.000000, 1247, 416, 829, 
39.040000, 1065, 378, 829, 
39.080000, 1108, 388, 829, 
39.120000, 514, 267, 829, 
39.160000, 371, 236, 829, 
39.200000, 1425, 457, 829, 
39.240000, 1216, 412, 829, 
39.280000, 460, 251, 829, 
39.320000, 1316, 430, 829, 
39.360000, 570, 270, 829, 
39.400000, 1477, 458, 829, 
39.440000, 949, 346, 829, 
39.480000, 1101, 376, 829, 
39.520000, 866, 327, 829, 
39.560000, 1284, 414, 829, 
39.600000, 1357, 430, 829, 
39.640000, 1150, 386, 829, 
39.680000, 796, 313, 829, 
39.720000, 554, 274, 829, 
39.760000, 1459, 429, 891, 
39.800000, 672, 265, 891, 
39.840000, 1270, 389, 891, 
39.880000, 867, 305, 891, 
39.920000, 895, 379, 935, 
39.960000, 1165, 423, 1006, 
40.000000, 3118, 247, 1006, 
40.040000, 3118, 247, 1006, 
40.080000, 3118, 247, 1006, 
40.120000, 3118, 247, 1034, 
40.160000, 3118, 247, 1034, 
40.200000, 572, 293, 1034, 
40.240000, 1001, 356, 1284, 
40.280000, 912, 337, 1284, 
40.320000, 1496, 477, 1299, 
40.360000, 1209, 417, 1299, 
40.400000, 992, 357, 1342, 
40.440000, 1472, 457, 1342, 
40.480000, 972, 353, 1342, 
40.520000, 1108, 393, 1315, 
40.560000, 1298, 431, 1315, 
40.600000, 1197, 410, 1315, 
40.640000, 1101, 390, 1315, 
40.680000, 764, 320, 1315, 
40.720000, 818, 324, 1321, 
40.760000, 1955, 473, 1420, 
40.800000, 2035, 489, 1420, 
40.840000, 2159, 515, 1420, 
40.880000, 1623, 404, 1420, 
40.920000, 1382, 347, 1420, 
40.960000, 1262, 322, 1420, 
41.000000, 1468, 365, 1420, 
41.040000, 1560, 384, 1420, 
41.080000, 2038, 483, 1420, 
41.120000, 1820, 442, 1420, 
41.160000, 1939, 467, 1420, 
41.200000, 1479, 371, 1420, 
41.240000, 1195, 312, 1420, 
41.280000, 1525, 381, 1420, 
41.320000, 1210, 303, 1420, 
41.360000, 1782, 423, 1420, 
41.400000, 2205, 511, 1420, 
41.440000, 1216, 305, 1420, 
41.480000, 2055, 487, 1420, 
41.520000, 1271, 317, 1420, 
41.560000, 2012, 471, 1420, 
41.600000, 1448, 354, 1420, 
41.640000, 1429, 411, 1284, 
41.680000, 1498, 426, 1284, 
41.720000, 1599, 454, 1248, 
41.760000, 1844, 505, 1248, 
41.800000, 2103, 559, 1248, 
41.840000, 2090, 557, 1248, 
41.880000, 1087, 348, 1248, 
41.920000, 1013, 334, 1217, 
41.960000, 1051, 342, 1217, 
42.000000, 2024, 545, 1217, 
42.040000, 2026, 545, 1217, 
42.080000, 1035, 340, 1217, 
42.120000, 1474, 436, 1169, 
42.160000, 1203, 380, 1169, 
42.200000, 1245, 386, 1169, 
42.240000, 1888, 520, 1169, 
42.280000, 1861, 428, 1420, 
42.320000, 1237, 296, 1420, 
42.360000, 1684, 389, 1420, 
42.400000, 1465, 444, 1140, 
42.440000, 1523, 454, 1140, 
42.480000, 1846, 423, 1420, 
42.520000, 2129, 479, 1420, 
42.560000, 1815, 414, 1420, 
42.600000, 1399, 327, 1420, 
42.640000, 2092, 471, 1420, 
42.680000, 1941, 440, 1420, 
42.720000, 1266, 300, 1406, 
42.760000, 2292, 514, 1406, 
42.800000, 1731, 397, 1406, 
42.840000, 1626, 375, 1406, 
42.880000, 1596, 368, 1406, 
42.920000, 2268, 511, 1387, 
42.960000, 2252, 508, 1387, 
43.000000, 1314, 312, 1387, 
43.040000, 2233, 504, 1387, 
43.080000, 2204, 498, 1387, 
43.120000, 1430, 336, 1365, 
43.160000, 2271, 511, 1365, 
43.200000, 2279, 512, 1365, 
43.240000, 1123, 299, 985, 
43.280000, 1965, 475, 985, 
43.320000, 2147, 509, 964, 
43.360000, 1618, 399, 964, 
43.400000, 1037, 279, 964, 
43.440000, 1248, 324, 964, 
43.480000, 1362, 348, 964, 
43.520000, 1764, 448, 954, 
43.560000, 1535, 364, 1339, 
43.600000, 2096, 481, 1339, 
43.640000, 1276, 310, 1339, 
43.680000, 2065, 475, 1339, 
43.720000, 1643, 387, 1334, 
43.760000, 2244, 512, 1334, 
43.800000, 1568, 371, 1334, 
43.840000, 1876, 435, 1334, 
43.880000, 2017, 465, 1334, 
43.920000, 2347, 531, 1339, 
43.960000, 1962, 451, 1339, 
44.000000, 1978, 455, 1339, 
44.040000, 1742, 405, 1339, 
44.080000, 1253, 304, 1339, 
44.120000, 2395, 539, 1345, 
44.160000, 1667, 387, 1345, 
44.200000, 2314, 522, 1345, 
44.240000, 1362, 323, 1345, 
44.280000, 1552, 363, 1345, 
44.320000, 2174, 490, 1353, 
44.360000, 1587, 367, 1353, 
44.400000, 1466, 342, 1353, 
44.440000, 2092, 473, 1353, 
44.480000, 1690, 389, 1353, 
44.520000, 1266, 297, 1359, 
44.560000, 2062, 463, 1359, 
44.600000, 2282, 509, 1359, 
44.640000, 1271, 298, 1359, 
44.680000, 2279, 508, 1359, 
44.720000, 1469, 336, 1367, 
44.760000, 2002, 447, 1367, 
44.800000, 1436, 329, 1367, 
44.840000, 2332, 516, 1367, 
44.880000, 2044, 456, 1367, 
44.920000, 2280, 498, 1381, 
44.960000, 1595, 356, 1381, 
45.000000, 1908, 421, 1381, 
45.040000, 1456, 327, 1381, 
45.080000, 2232, 488, 1381, 
45.120000, 1546, 339, 1397, 
45.160000, 1420, 313, 1397, 
45.200000, 1811, 394, 1397, 
45.240000, 2281, 492, 1397, 
45.280000, 1918, 416, 1397, 
45.320000, 1833, 394, 1407, 
45.360000, 2289, 489, 1407, 
45.400000, 2349, 502, 1407, 
45.440000, 1747, 376, 1407, 
45.480000, 2403, 513, 1407, 
45.520000, 1513, 320, 1420, 
45.560000, 1526, 337, 893, 
45.600000, 1596, 351, 896, 
45.640000, 1728, 377, 900, 
45.680000, 2425, 510, 878, 
45.720000, 2105, 426, 923, 
45.760000, 1842, 364, 923, 
45.800000, 2129, 421, 921, 
45.840000, 2018, 398, 919, 
45.880000, 1859, 362, 916, 
45.920000, 1923, 399, 1420, 
45.960000, 2144, 445, 1420, 
46.000000, 1365, 283, 1420, 
46.040000, 2093, 435, 1420, 
46.080000, 2058, 427, 1420, 
46.120000, 2156, 445, 1420, 
46.160000, 2103, 402, 1152, 
46.200000, 2535, 488, 1152, 
46.240000, 1782, 329, 1152, 
46.280000, 2281, 430, 1152, 
46.320000, 2346, 439, 1170, 
46.360000, 2046, 373, 1170, 
46.400000, 2420, 449, 1170, 
46.440000, 1715, 300, 1170, 
46.480000, 1886, 334, 1170, 
46.520000, 1908, 334, 1178, 
46.560000, 2258, 407, 1178, 
46.600000, 1733, 297, 1178, 
46.640000, 1822, 312, 1146, 
46.680000, 1622, 259, 1069, 
46.720000, 1779, 285, 1040, 
46.760000, 2107, 352, 1052, 
46.800000, 1874, 302, 1059, 
46.840000, 2077, 344, 1068, 
46.880000, 2536, 438, 1080, 
46.920000, 1803, 287, 1070, 
46.960000, 1765, 259, 902, 
47.000000, 1922, 290, 912, 
47.040000, 2618, 434, 921, 
47.080000, 2373, 383, 924, 
47.120000, 2375, 383, 910, 
47.160000, 1870, 301, 1286, 
47.200000, 1844, 295, 1286, 
47.240000, 2210, 372, 1287, 
47.280000, 2657, 479, 1364, 
47.320000, 2558, 443, 1285, 
47.360000, 1899, 320, 1366, 
47.400000, 2300, 372, 981, 
47.440000, 2671, 449, 981, 
47.480000, 2369, 386, 981, 
47.520000, 1932, 284, 975, 
47.560000, 2359, 373, 975, 
47.600000, 2910, 487, 975, 
47.640000, 2840, 473, 975, 
47.680000, 2563, 415, 975, 
47.720000, 2064, 331, 1122, 
47.760000, 2005, 319, 1122, 
47.800000, 2078, 334, 1122, 
47.840000, 2274, 375, 1122, 
47.880000, 2363, 377, 965, 
47.920000, 2118, 338, 1103, 
47.960000, 2445, 406, 1103, 
48.000000, 2779, 476, 1103, 
48.040000, 2363, 389, 1103, 
48.080000, 2889, 499, 1103, 
48.120000, 2535, 430, 1094, 
48.160000, 2524, 428, 1094, 
48.200000, 2916, 510, 1094, 
48.240000, 2702, 465, 1094, 
48.280000, 2230, 367, 1094, 
48.320000, 2385, 399, 1081, 
48.360000, 2163, 353, 1081, 
48.400000, 2525, 428, 1081, 
48.440000, 2644, 453, 1081, 
48.480000, 2787, 483, 1081, 
48.520000, 2412, 404, 1075, 
48.560000, 2471, 416, 1075, 
48.600000, 1912, 299, 1075, 
48.640000, 2893, 504, 1075, 
48.680000, 2170, 353, 1075, 
48.720000, 2470, 430, 1063, 
48.760000, 1855, 302, 1063, 
48.800000, 2712, 480, 1063, 
48.840000, 2402, 416, 1063, 
48.880000, 2870, 513, 1063, 
48.920000, 2304, 382, 1056, 
48.960000, 2715, 468, 1056, 
49.000000, 1971, 313, 1056, 
49.040000, 2624, 449, 1056, 
49.080000, 2079, 335, 1056, 
49.120000, 2453, 441, 903, 
49.160000, 1775, 299, 903, 
49.200000, 2707, 492, 901, 
49.240000, 2308, 410, 900, 
49.280000, 2366, 423, 898, 
49.320000, 2681, 487, 903, 
49.360000, 1836, 328, 1035, 
49.400000, 1880, 338, 1032, 
49.440000, 2581, 484, 1030, 
49.480000, 2752, 520, 1028, 
49.520000, 2329, 433, 1020, 
49.560000, 2023, 368, 1018, 
49.600000, 1971, 367, 1015, 
49.640000, 1906, 354, 1013, 
49.680000, 1720, 315, 1011, 
49.720000, 1827, 334, 980, 
49.760000, 2533, 482, 978, 
49.800000, 2405, 455, 976, 
49.840000, 1937, 358, 973, 
49.880000, 2473, 470, 971, 
49.920000, 2782, 535, 951, 
49.960000, 2608, 499, 950, 
50.000000, 2529, 483, 947, 
50.040000, 2535, 530, 1147, 
50.080000, 2050, 429, 1147, 
50.120000, 2455, 510, 1145, 
50.160000, 1707, 356, 1275, 
50.200000, 1633, 341, 1274, 
50.240000, 2431, 510, 1272, 
50.280000, 2518, 527, 1270, 
50.320000, 1895, 396, 1278, 
50.360000, 1963, 410, 1278, 
50.400000, 2523, 527, 1278, 
50.440000, 1687, 353, 1278, 
50.480000, 2508, 524, 1278, 
50.520000, 1976, 409, 1288, 
50.560000, 2601, 539, 1288, 
50.600000, 2657, 551, 1288, 
50.640000, 2168, 449, 1288, 
50.680000, 2343, 486, 1288, 
50.720000, 2576, 531, 1300, 
50.760000, 1663, 341, 1300, 
50.800000, 1532, 314, 1300, 
50.840000, 1710, 351, 1300, 
50.880000, 1886, 387, 1300, 
50.920000, 1570, 317, 1315, 
50.960000, 1841, 374, 1315, 
51.000000, 1574, 318, 1315, 
51.040000, 2279, 465, 1315, 
51.080000, 2085, 424, 1315, 
51.120000, 2365, 479, 1321, 
51.160000, 2220, 448, 1321, 
51.200000, 1851, 372, 1321, 
51.240000, 2044, 412, 1321, 
51.280000, 1905, 383, 1321, 
51.320000, 2214, 445, 1322, 
51.360000, 1646, 327, 1322, 
51.400000, 2093, 420, 1322, 
51.440000, 2318, 467, 1322, 
51.480000, 2550, 515, 1322, 
51.520000, 1943, 386, 1319, 
51.560000, 2701, 544, 1319, 
51.600000, 1849, 367, 1319, 
51.640000, 1790, 354, 1319, 
51.680000, 1713, 338, 1319, 
51.720000, 1698, 334, 1311, 
51.760000, 2255, 450, 1311, 
51.800000, 1651, 324, 1311, 
51.840000, 1677, 329, 1311, 
51.880000, 1745, 344, 1311, 
51.920000, 2477, 494, 1309, 
51.960000, 2731, 547, 1309, 
52.000000, 1887, 373, 1308, 
52.040000, 2478, 496, 1308, 
52.080000, 1758, 346, 1308, 
52.120000, 2258, 448, 1299, 
52.160000, 2530, 505, 1299, 
52.200000, 2082, 411, 1299, 
52.240000, 2300, 457, 1300, 
52.280000, 2126, 421, 1300, 
52.320000, 2645, 527, 1296, 
52.360000, 1979, 388, 1296, 
52.400000, 1660, 322, 1296, 
52.440000, 1801, 351, 1296, 
52.480000, 2558, 453, 1140, 
52.520000, 2108, 353, 1138, 
52.560000, 2547, 443, 1138, 
52.600000, 2783, 460, 887, 
52.640000, 2772, 454, 887, 
52.680000, 2283, 350, 887, 
52.720000, 2643, 428, 874, 
52.760000, 2013, 296, 874, 
52.800000, 2283, 353, 874, 
52.840000, 2927, 487, 874, 
52.880000, 2238, 343, 874, 
52.920000, 2446, 387, 853, 
52.960000, 1908, 275, 853, 
53.000000, 2929, 488, 854, 
53.040000, 2520, 402, 859, 
53.080000, 2009, 295, 864, 
53.120000, 1955, 284, 853, 
53.160000, 2268, 350, 856, 
53.200000, 2011, 296, 860, 
53.240000, 2257, 347, 863, 
53.280000, 2008, 294, 868, 
53.320000, 2191, 349, 855, 
53.360000, 2921, 501, 859, 
53.400000, 2944, 505, 862, 
53.440000, 2671, 448, 866, 
53.480000, 2465, 405, 870, 
53.520000, 2319, 365, 864, 
53.560000, 2555, 414, 868, 
53.600000, 2835, 472, 871, 
53.640000, 2442, 373, 1028, 
53.680000, 2817, 451, 1028, 
53.720000, 2630, 427, 1011, 
53.760000, 2852, 473, 1011, 
53.800000, 2514, 403, 1011, 
53.840000, 2431, 385, 1011, 
53.880000, 2643, 429, 1011, 
53.920000, 2976, 499, 992, 
53.960000, 2085, 314, 992, 
54.000000, 2818, 466, 992, 
54.040000, 2262, 350, 992, 
54.080000, 2015, 299, 992, 
54.120000, 2060, 308, 981, 
54.160000, 2848, 472, 981, 
54.200000, 2239, 216, 936, 
54.240000, 3302, 436, 937, 
54.280000, 2527, 275, 937, 
54.320000, 2392, 242, 915, 
54.360000, 2240, 208, 915, 
54.400000, 2927, 352, 915, 
54.440000, 2522, 266, 915, 
54.480000, 2613, 284, 914, 
54.520000, 3058, 375, 897, 
54.560000, 2825, 326, 897, 
54.600000, 2493, 255, 897, 
54.640000, 2951, 351, 897, 
54.680000, 2443, 243, 897, 
54.720000, 3064, 368, 875, 
54.760000, 2218, 192, 875, 
54.800000, 3097, 373, 875, 
54.840000, 2834, 316, 875, 
54.880000, 2668, 282, 875, 
54.920000, 2784, 301, 849, 
54.960000, 2327, 206, 849, 
55.000000, 2383, 216, 849, 
55.040000, 3299, 406, 849, 
55.080000, 2759, 292, 849, 
55.120000, 3034, 346, 834, 
55.160000, 3123, 364, 834, 
55.200000, 2844, 304, 834, 
55.240000, 2693, 270, 834, 
55.280000, 3377, 413, 834, 
55.320000, 2812, 301, 913, 
55.360000, 2703, 279, 913, 
55.400000, 3024, 344, 914, 
55.440000, 2865, 311, 914, 
55.480000, 2668, 270, 914, 
55.520000, 2226, 173, 892, 
55.560000, 3072, 341, 892, 
55.600000, 2722, 262, 892, 
55.640000, 2956, 303, 892, 
55.680000, 2244, 149, 892, 
55.720000, 3136, 325, 895, 
55.760000, 2654, 224, 895, 
55.800000, 2922, 254, 829, 
55.840000, 2333, 126, 829, 
55.880000, 2309, 121, 829, 
55.920000, 3164, 298, 829, 
55.960000, 3184, 303, 829, 
56.000000, 2314, 121, 829, 
56.040000, 2891, 242, 829, 
56.080000, 2649, 192, 829, 
56.120000, 2764, 216, 829, 
56.160000, 2293, 117, 829, 
56.200000, 2746, 212, 829, 
56.240000, 2918, 248, 829, 
56.280000, 3362, 340, 829, 
56.320000, 3279, 322, 829, 
56.360000, 2567, 174, 829, 
56.400000, 3100, 285, 829, 
56.440000, 2734, 208, 829, 
56.480000, 3023, 269, 829, 
56.520000, 3090, 282, 829, 
56.560000, 3351, 336, 829, 
56.600000, 2377, 134, 829, 
56.640000, 2761, 214, 829, 
56.680000, 2860, 236, 829, 
56.720000, 2839, 232, 829, 
56.760000, 2769, 218, 829, 
56.800000, 2563, 175, 829, 
56.840000, 3346, 339, 829, 
56.880000, 2357, 133, 829, 
56.920000, 2592, 183, 829, 
56.960000, 3119, 292, 829, 
57.000000, 2800, 226, 829, 
57.040000, 3243, 319, 829, 
57.080000, 3176, 306, 829, 
57.120000, 2833, 235, 829, 
57.160000, 2977, 265, 829, 
57.200000, 2931, 256, 829, 
57.240000, 2871, 243, 829, 
57.280000, 2443, 154, 829, 
57.320000, 3309, 335, 829, 
57.360000, 3362, 346, 830, 
57.400000, 2463, 160, 831, 
57.440000, 2627, 195, 833, 
57.480000, 2853, 244, 837, 
57.520000, 2400, 150, 839, 
57.560000, 2479, 167, 842, 
57.600000, 3145, 307, 844, 
57.640000, 3222, 324, 847, 
57.680000, 2936, 265, 849, 
57.720000, 2738, 225, 851, 
57.760000, 2883, 256, 854, 
57.800000, 2727, 324, 1113, 
57.840000, 2711, 320, 1113, 
57.880000, 3242, 431, 1113, 
57.920000, 2290, 137, 864, 
57.960000, 2254, 131, 867, 
58.000000, 2716, 227, 869, 
58.040000, 2587, 202, 872, 
58.080000, 3337, 359, 874, 
58.120000, 2813, 250, 876, 
58.160000, 2920, 274, 879, 
58.200000, 3046, 301, 880, 
58.240000, 3356, 366, 883, 
58.280000, 2755, 242, 886, 
58.320000, 2817, 256, 888, 
58.360000, 2785, 250, 890, 
58.400000, 2331, 157, 893, 
58.440000, 2348, 160, 894, 
58.480000, 2259, 143, 896, 
58.520000, 2531, 200, 899, 
58.560000, 2119, 226, 1186, 
58.600000, 2086, 219, 1186, 
58.640000, 2614, 329, 1186, 
58.680000, 2511, 307, 1186, 
58.720000, 2713, 343, 1170, 
58.760000, 2916, 285, 911, 
58.800000, 2891, 280, 913, 
58.840000, 2600, 221, 915, 
58.880000, 2753, 254, 917, 
58.920000, 2443, 189, 920, 
58.960000, 3106, 329, 921, 
59.000000, 2254, 152, 922, 
59.040000, 3068, 323, 925, 
59.080000, 2565, 218, 926, 
59.120000, 2244, 152, 928, 
59.160000, 3134, 339, 931, 
59.200000, 2598, 227, 932, 
59.240000, 2739, 257, 933, 
59.280000, 2350, 176, 935, 
59.320000, 2565, 222, 936, 
59.360000, 3335, 383, 939, 
59.400000, 3055, 325, 940, 
59.440000, 2241, 156, 941, 
59.480000, 3325, 384, 944, 
59.520000, 2444, 201, 945, 
59.560000, 2842, 286, 953, 
59.600000, 2746, 265, 950, 
59.640000, 2570, 227, 947, 
59.680000, 2905, 362, 1115, 
59.720000, 2714, 325, 1124, 
59.760000, 2809, 345, 1124, 
59.800000, 2959, 376, 1124, 
59.840000, 2738, 330, 1124, 
59.880000, 2210, 220, 1124, 
59.920000, 2110, 312, 1417, 
59.960000, 2083, 306, 1417, 
60.000000, 733, 243, 1417, 
60.040000, 733, 243, 1417, 
60.080000, 733, 243, 1417, 
60.120000, 733, 243, 1148, 
60.160000, 733, 243, 1156, 
60.200000, 2374, 271, 1169, 
60.240000, 2370, 275, 1182, 
60.280000, 2894, 390, 1195, 
60.320000, 2732, 361, 1208, 
60.360000, 2405, 298, 1221, 
60.400000, 2668, 357, 1233, 
60.440000, 3122, 457, 1246, 
60.480000, 2940, 424, 1259, 
60.520000, 2815, 402, 1270, 
60.560000, 2330, 306, 1283, 
60.600000, 2919, 434, 1295, 
60.640000, 2514, 355, 1308, 
60.680000, 2371, 328, 1319, 
60.720000, 2892, 442, 1331, 
60.760000, 2233, 279, 844, 
60.800000, 2498, 334, 844, 
60.840000, 1775, 184, 844, 
60.880000, 1472, 120, 844, 
60.920000, 2149, 267, 858, 
60.960000, 2391, 317, 858, 
61.000000, 2177, 271, 848, 
61.040000, 1857, 206, 854, 
61.080000, 1878, 211, 854, 
61.120000, 2285, 297, 853, 
61.160000, 2014, 241, 853, 
61.200000, 2008, 240, 853, 
61.240000, 1970, 232, 853, 
61.280000, 1722, 180, 853, 
61.320000, 2542, 352, 855, 
61.360000, 2206, 282, 855, 
61.400000, 1671, 171, 855, 
61.440000, 1695, 176, 855, 
61.480000, 2512, 346, 855, 
61.520000, 2497, 347, 863, 
61.560000, 2365, 320, 863, 
61.600000, 1711, 183, 863, 
61.640000, 1976, 239, 863, 
61.680000, 2304, 307, 863, 
61.720000, 1463, 136, 869, 
61.760000, 1586, 155, 829, 
61.800000, 1436, 124, 829, 
61.840000, 2353, 315, 829, 
61.880000, 2100, 263, 829, 
61.920000, 1803, 203, 829, 
61.960000, 2096, 264, 829, 
62.000000, 1718, 185, 829, 
62.040000, 1696, 180, 829, 
62.080000, 2417, 331, 829, 
62.120000, 1660, 189, 829, 
62.160000, 2337, 327, 829, 
62.200000, 2159, 287, 829, 
62.240000, 2422, 342, 829, 
62.280000, 1613, 174, 829, 
62.320000, 1437, 139, 829, 
62.360000, 2115, 280, 829, 
62.400000, 2187, 295, 829, 
62.440000, 2213, 348, 1146, 
62.480000, 1570, 167, 881, 
62.520000, 1383, 130, 884, 
62.560000, 2038, 267, 884, 
62.600000, 2342, 330, 884, 
62.640000, 1631, 182, 884, 
62.680000, 2309, 323, 884, 
62.720000, 2270, 319, 889, 
62.760000, 1565, 175, 908, 
62.800000, 2110, 288, 908, 
62.840000, 1425, 146, 908, 
62.880000, 2127, 292, 908, 
62.920000, 1832, 235, 909, 
62.960000, 1469, 159, 909, 
63.000000, 2317, 336, 909, 
63.040000, 1889, 247, 909, 
63.080000, 2547, 419, 1114, 
63.120000, 1964, 296, 1089, 
63.160000, 2400, 387, 1089, 
63.200000, 2095, 323, 1089, 
63.240000, 2312, 369, 1089, 
63.280000, 1575, 215, 1089, 
63.320000, 1979, 305, 1100, 
63.360000, 1515, 208, 1100, 
63.400000, 1439, 192, 1100, 
63.440000, 1666, 240, 1100, 
63.480000, 1465, 197, 1100, 
63.520000, 1710, 252, 1096, 
63.560000, 1770, 265, 1096, 
63.600000, 2246, 364, 1096, 
63.640000, 1433, 194, 1096, 
63.680000, 2412, 377, 977, 
63.720000, 2418, 403, 1093, 
63.760000, 1374, 165, 983, 
63.800000, 1917, 278, 983, 
63.840000, 2185, 334, 983, 
63.880000, 1636, 220, 983, 
63.920000, 1692, 236, 991, 
63.960000, 1973, 311, 1080, 
64.000000, 1861, 288, 1080, 
64.040000, 2474, 416, 1080, 
64.080000, 2027, 323, 1080, 
64.120000, 1449, 205, 1083, 
64.160000, 1783, 275, 1083, 
64.200000, 2125, 346, 1083, 
64.240000, 2411, 406, 1083, 
64.280000, 2316, 386, 1083, 
64.320000, 2046, 335, 1088, 
64.360000, 1775, 278, 1088, 
64.400000, 2117, 350, 1088, 
